,LIMIT_BAL,80%,match 100,MatchA,Match J,Match JUN,MatchM,default,STAT_AUG,BILL_JUL,PAID_AUG,Bal_AUG,STAT_JUL,BILL_JUN,PAID_JUL,Bal_JUL,STAT_JUN,BILL_MAY,PAID_JUN,Bal_JUN,STAT_MAY,BILL_APR,PAID_MAY,Bal_MAY
19981,150000,120000,0,0,0,0,0,0,-2,12029,12040,-11,-2,13821,13821,0,-1,1493,1493,0,-1,2229,2229,0
19982,150000,120000,0,0,0,0,0,0,-1,117140,117146,-6,-1,89524,1793,87731,0,36772,959,35813,0,16157,343,15814
19983,130000,104000,0,0,0,0,0,0,0,37528,37559,-31,-1,2793,2805,-12,-1,28865,28865,0,-1,14986,300,14686
19984,110000,88000,0,1,0,0,0,1,0,108207,4380,103827,0,75808,3000,72808,0,78490,5000,73490,0,81238,10000,71238
19985,80000,64000,0,0,0,0,0,1,2,22231,2500,19731,2,21576,0,21576,2,23229,2000,21229,2,22708,0,22708
19986,200000,160000,0,0,0,0,0,0,0,156489,5382,151107,0,152357,5279,147078,0,150829,5389,145440,0,149851,7026,142825
19987,510000,408000,0,0,0,0,0,0,-1,200,200,0,-1,22397,22397,0,-1,28782,18000,10782,0,18617,1000,17617
19988,80000,64000,0,0,0,0,0,1,2,50372,2000,48372,2,51246,2000,49246,2,52279,2000,50279,2,53069,1800,51269
19989,350000,280000,0,0,0,0,0,0,-2,5170,6033,-863,-1,-1496,1500,-2996,-1,-2366,4,-2370,-2,-2366,0,-2366
19990,180000,144000,0,0,0,0,0,0,-1,4390,4390,0,-1,1016,1016,0,-1,4745,4745,0,-1,0,0,0
19991,50000,40000,0,1,0,0,0,0,0,46338,3105,43233,0,14234,3119,11115,0,19545,11000,8545,0,20173,909,19264
19992,240000,192000,0,0,0,0,0,0,-1,10690,11728,-1038,-1,4772,7738,-2966,-1,1294,1297,-3,-1,2147,2153,-6
19993,230000,184000,0,0,0,0,0,0,0,177733,6418,171315,0,182106,8000,174106,0,183965,7000,176965,0,186979,6618,180361
19994,120000,96000,0,0,0,0,0,1,0,16743,1551,15192,0,17185,2000,15185,0,18281,1500,16781,0,17312,457,16855
19995,30000,24000,0,1,1,0,0,0,2,29214,0,29214,2,29478,910,28568,0,23384,1000,22384,0,22428,1000,21428
19996,500000,400000,0,0,0,0,0,0,0,96781,5000,91781,0,98274,4000,94274,0,100528,4000,96528,0,102748,4091,98657
19997,130000,104000,0,0,0,0,0,0,-1,7671,7671,0,-1,12088,5000,7088,0,74088,65000,9088,0,63593,3000,60593
19998,380000,304000,0,0,0,0,0,0,-1,0,0,0,-2,12500,12500,0,-1,37811,25311,12500,0,1500,1500,0
19999,300000,240000,0,0,0,0,0,0,0,110751,4500,106251,0,99222,3500,95722,0,83859,3000,80859,0,72220,3000,69220
20000,140000,112000,0,0,0,0,0,0,0,82163,2900,79263,0,83238,2950,80288,0,85383,4000,81383,0,86615,3576,83039
20001,80000,64000,0,0,0,0,0,0,0,59863,2200,57663,0,62860,4000,58860,0,63976,1777,62199,2,63293,0,63293
20002,80000,64000,0,0,0,0,0,0,0,23346,1482,21864,0,18361,1011,17350,0,10434,8,10426,0,7387,111,7276
20003,50000,40000,0,1,1,0,0,0,0,47500,2045,45455,0,47921,1466,46455,0,17125,600,16525,0,16686,604,16082
20004,30000,24000,0,0,0,0,1,1,2,23057,1082,21975,2,24506,2131,22375,2,24711,900,23811,3,24178,0,24178
20005,250000,200000,0,1,0,0,0,0,0,214629,9700,204929,0,204093,8960,195133,0,150752,5630,145122,0,150863,5777,145086
20006,50000,40000,0,0,0,0,0,1,0,16366,0,16366,2,17380,1289,16091,0,17876,785,17091,0,18097,657,17440
20007,160000,128000,0,0,0,0,0,1,0,2623,2473,150,0,2457,0,2457,2,4912,2500,2412,2,3669,0,3669
20008,30000,24000,0,1,1,1,0,0,0,28883,1655,27228,0,29411,1513,27898,0,24602,499,24103,0,22760,688,22072
20009,150000,120000,0,0,0,0,0,0,0,77002,2381,74621,0,45340,1579,43761,0,36352,1265,35087,0,36499,1584,34915
20010,330000,264000,0,0,0,0,0,0,0,17413,1200,16213,0,17769,510,17259,0,18138,524,17614,0,13788,668,13120
20011,320000,256000,0,0,0,0,0,0,0,165530,10000,155530,0,161152,10000,151152,0,158468,10000,148468,0,145399,20000,125399
20012,10000,8000,0,0,0,0,0,0,0,1352,676,676,-1,13352,6000,7352,0,0,120,-120,0,0,0,0
20013,120000,96000,0,0,0,0,0,1,-1,360,360,0,-1,150,150,0,-1,870,870,0,-1,510,510,0
20014,20000,16000,0,0,0,0,0,0,-1,18286,19352,-1066,-1,-200,0,-200,-1,0,200,-200,-2,18486,18486,0
20015,10000,8000,0,0,0,0,0,0,-1,7264,5000,2264,0,9084,5019,4065,0,4422,1009,3413,0,1735,1000,735
20016,500000,400000,0,0,0,0,0,1,-1,3719,3723,-4,-1,-200,1319,-1519,-1,-200,0,-200,-2,-200,0,-200
20017,160000,128000,0,0,0,0,0,0,-1,1058,1058,0,-1,2146,2146,0,-1,2534,2534,0,-1,2242,2242,0
20018,390000,312000,0,0,0,0,0,1,-2,0,0,0,-2,0,0,0,-2,0,0,0,-2,8668,8668,0
20019,20000,16000,0,1,1,1,1,0,0,18342,2200,16142,2,17755,0,17755,3,17967,800,17167,2,17538,0,17538
20020,50000,40000,0,1,0,0,0,0,2,42652,2176,40476,0,9965,334,9631,0,9720,336,9384,0,9951,375,9576
20021,210000,168000,0,1,0,0,0,0,0,181870,6601,175269,0,159975,5085,154890,0,138349,4087,134262,0,112371,4220,108151
20022,50000,40000,0,0,0,0,0,0,0,-144,0,-144,-2,-144,0,-144,-2,-144,144,-288,-2,6,150,-144
20023,400000,320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,-2,91057,91057,0
20024,50000,40000,0,0,0,0,0,0,0,0,402,-402,0,0,0,0,-2,0,0,0,-2,402,402,0
20025,130000,104000,0,0,0,0,0,0,-1,15383,10007,5376,0,9189,184,9005,0,8499,170,8329,0,1738,1738,0
20026,480000,384000,0,0,0,0,0,0,-2,7169,7169,0,-2,6749,6749,0,-2,2436,2436,0,-2,14155,14155,0
20027,60000,48000,0,1,1,1,1,0,0,59624,2530,57094,0,58124,1865,56259,0,58852,1445,57407,0,58872,293,58579
20028,120000,96000,0,0,0,0,0,0,0,96298,4400,91898,0,90570,4040,86530,0,89442,3100,86342,0,92756,6600,86156
20029,50000,40000,0,0,0,0,0,1,2,19909,0,19909,2,22096,2531,19565,2,22438,1000,21438,2,21941,0,21941
20030,30000,24000,0,1,1,1,1,0,0,30298,2000,28298,0,30046,900,29146,0,29880,1000,28880,0,27039,2000,25039
20031,110000,88000,0,0,0,0,0,0,0,76793,3275,73518,0,13062,3028,10034,0,12609,3000,9609,0,12638,2000,10638
20032,200000,160000,0,0,0,0,0,1,-2,4460,4460,0,-2,3190,3190,0,-2,5238,5238,0,-2,950,950,0
20033,80000,64000,0,0,0,0,0,0,0,4560,2000,2560,0,5450,1000,4450,0,0,0,0,0,0,0,0
20034,180000,144000,0,1,1,1,1,0,0,167293,14300,152993,0,168074,5000,163074,2,167235,3400,163835,2,179461,15000,164461
20035,120000,96000,0,0,0,0,0,0,-1,0,0,0,-2,1187,1187,0,-1,1187,0,1187,0,1187,0,1187
20036,450000,360000,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
20037,200000,160000,0,1,0,0,0,0,0,179350,7578,171772,0,152525,5700,146825,0,152765,5882,146883,0,152680,5799,146881
20038,200000,160000,0,0,0,0,0,0,2,0,0,0,2,0,0,0,-2,0,0,0,-2,0,0,0
20039,280000,224000,0,0,0,0,0,0,-1,53669,53934,-265,-1,4707,4726,-19,-1,22014,22102,-88,-1,3415,12,3403
20040,160000,128000,0,0,0,0,0,0,-1,3720,3722,-2,-1,3465,4300,-835,-1,4218,5000,-782,-1,2913,2500,413
20041,130000,104000,0,0,0,0,0,0,-1,670,670,0,-1,670,0,670,2,670,0,670,0,670,0,670
20042,210000,168000,0,0,0,0,0,1,-1,0,0,0,-1,582,582,0,-1,291,291,0,-1,1027,1027,0
20043,40000,32000,0,0,0,0,0,0,-1,8374,8382,-8,-1,7505,7505,0,-1,7515,7515,0,-1,9120,9120,0
20044,130000,104000,0,0,0,0,0,0,0,23167,1000,22167,0,0,0,0,0,0,0,0,-2,0,0,0
20045,380000,304000,0,1,0,0,0,0,0,373512,14100,359412,0,304594,11000,293594,0,305275,11000,294275,0,303402,11100,292302
20046,180000,144000,0,1,1,0,0,0,0,174667,7000,167667,0,176618,7000,169618,0,141697,5010,136687,0,143738,5200,138538
20047,60000,48000,0,0,0,0,0,1,0,49802,2262,47540,0,50965,3000,47965,0,19275,1500,17775,0,17976,1000,16976
20048,230000,184000,0,1,1,1,1,1,2,200300,8000,192300,2,203018,7500,195518,2,199689,0,199689,2,202833,6622,196211
20049,260000,208000,0,0,0,0,0,0,0,122956,6000,116956,0,123709,4500,119209,0,120603,4500,116103,0,122674,4546,118128
20050,80000,64000,0,0,0,0,0,0,-1,0,0,0,-1,2303,2303,0,-1,71637,71637,0,-1,7893,1796,6097
20051,300000,240000,0,0,0,0,0,0,0,14291,1093,13198,0,7331,1000,6331,0,10018,5014,5004,0,6213,2000,4213
20052,240000,192000,0,0,0,0,0,0,0,167934,6003,161931,0,169133,5504,163629,0,175175,10158,165017,0,146093,6000,140093
20053,330000,264000,0,0,0,0,0,0,0,82293,5000,77293,0,86458,6458,80000,0,91512,6512,85000,0,100433,10433,90000
20054,150000,120000,0,1,1,1,1,1,0,137279,1000,136279,2,143848,10400,133448,2,146986,5600,141386,2,149805,5400,144405
20055,230000,184000,0,0,0,0,0,0,-2,1470,1470,0,-2,735,735,0,-2,419,419,0,-2,316,316,0
20056,200000,160000,0,1,0,0,0,0,0,194464,5105,189359,0,76223,3000,73223,0,77822,2828,74994,0,80598,4073,76525
20057,230000,184000,0,0,0,0,0,1,-2,380,380,0,-2,380,380,0,-2,380,380,0,-2,380,380,0
20058,80000,64000,0,0,0,0,0,0,-1,5256,5256,0,-1,4451,4451,0,-1,9937,9937,0,-1,13102,9000,4102
20059,140000,112000,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0,-2,825,825,0,-1,675,0,675
20060,230000,184000,0,0,0,0,0,0,-2,1611,1611,0,-2,1498,1498,0,-2,1301,1301,0,-2,309,309,0
20061,80000,64000,0,1,0,0,0,0,2,75688,0,75688,2,46378,1806,44572,0,46175,2124,44051,0,41118,1599,39519
20062,30000,24000,0,0,0,0,0,1,0,15626,2000,13626,0,9330,0,9330,0,4372,0,4372,0,1419,1419,0
20063,30000,24000,0,0,0,0,0,0,0,16453,1000,15453,2,15891,0,15891,2,16224,589,15635,0,16710,756,15954
20064,30000,24000,0,0,0,0,0,0,-1,11306,1101,10205,0,3562,1,3561,0,1621,1724,-103,-1,1307,1408,-101
20065,210000,168000,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0,-2,484,484,0
20066,70000,56000,0,1,1,1,0,1,0,66932,3100,63832,0,69043,3900,65143,0,70252,2500,67752,2,55732,2500,53232
20067,20000,16000,0,0,0,0,0,0,0,10944,1500,9444,0,11280,757,10523,0,11011,0,11011,2,7755,430,7325
20068,360000,288000,0,0,0,0,0,0,0,139310,13360,125950,0,143215,6123,137092,0,168839,28002,140837,0,171153,6116,165037
20069,480000,384000,0,0,0,0,0,1,0,0,0,0,-2,0,0,0,-2,0,0,0,-2,330982,330982,0
20070,340000,272000,0,0,0,0,0,1,0,285399,14000,271399,0,248984,11000,237984,0,251047,9200,241847,0,255303,10000,245303
20071,90000,72000,0,0,0,0,0,0,0,75576,4007,71569,0,75266,5006,70260,0,74431,4003,70428,0,68399,3014,65385
20072,260000,208000,0,0,0,0,0,1,-2,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
20073,80000,64000,0,0,0,0,0,0,0,9701,2005,7696,0,8969,1013,7956,0,8529,1000,7529,0,8737,350,8387
20074,20000,16000,0,0,0,0,0,0,0,9792,1500,8292,0,10990,1500,9490,0,13990,3000,10990,0,10000,2000,8000
20075,50000,40000,0,0,0,0,0,0,-2,0,0,0,-2,2025,2025,0,-2,0,0,0,-2,1924,1924,0
20076,100000,80000,0,0,0,0,0,0,0,32689,1686,31003,0,17246,1043,16203,0,3175,409,2766,0,35311,62380,-27069
20077,100000,80000,0,0,0,0,0,1,-2,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
20078,440000,352000,0,0,0,0,0,0,0,16540,3024,13516,0,13247,1043,12204,0,7577,3037,4540,0,1652,1660,-8
20079,50000,40000,0,0,0,0,0,0,2,18256,3000,15256,0,19896,2000,17896,0,19874,1000,18874,0,19248,2000,17248
20080,270000,216000,0,0,0,0,0,1,0,196747,8119,188628,0,108242,4500,103742,0,72480,3000,69480,0,36440,2000,34440
20081,50000,40000,0,0,0,0,0,1,-1,780,780,0,-1,390,0,390,0,390,390,0,-1,500,500,0
20082,360000,288000,0,0,0,0,0,0,-1,5562,5588,-26,-1,3906,3924,-18,-1,8413,8454,-41,-1,3079,3093,-14
20083,30000,24000,0,0,0,0,0,0,2,37,0,37,4,37,0,37,4,37,0,37,4,37,0,37
20084,500000,400000,0,0,0,0,0,0,-1,28854,0,28854,2,92952,70000,22952,0,50089,32000,18089,0,2165,2165,0
20085,190000,152000,0,0,0,0,0,0,-1,83701,3017,80684,0,85035,3029,82006,0,86482,3127,83355,0,88164,3433,84731
20086,50000,40000,0,0,0,0,0,1,2,200,0,200,2,200,0,200,2,-200,0,-200,2,0,200,-200
20087,150000,120000,0,0,0,0,0,0,-1,0,0,0,-1,234,234,0,-1,0,0,0,-1,0,0,0
20088,260000,208000,0,1,0,0,0,0,0,220219,7893,212326,0,206666,9241,197425,0,185282,7106,178176,0,167161,6506,160655
20089,120000,96000,0,0,0,0,0,0,-2,1706,1711,-5,-2,-4,0,-4,-2,-4,0,-4,-2,-4,0,-4
20090,100000,80000,0,0,0,0,0,0,-2,389,10389,-10000,-2,10049,10051,-2,-2,1049,1051,-2,-2,1049,1051,-2
20091,360000,288000,0,0,0,0,0,1,-2,-9,0,-9,-2,-9,0,-9,-2,1943,1952,-9,-2,2500,2500,0
20092,50000,40000,0,0,0,0,0,0,0,34057,5000,29057,0,34611,1417,33194,0,38359,4488,33871,0,37592,0,37592
20093,170000,136000,0,0,0,0,0,0,0,56537,20121,36416,0,113576,100071,13505,0,138419,50122,88297,0,101452,6468,94984
20094,340000,272000,0,0,0,0,0,0,-1,10780,10780,0,-1,8201,0,8201,0,7675,2000,5675,0,5653,5653,0
20095,10000,8000,0,1,0,0,0,0,0,9180,1000,8180,0,8300,1166,7134,0,0,0,0,0,0,0,0
20096,360000,288000,0,0,0,0,0,1,-2,0,0,0,-2,0,0,0,-2,-5,0,-5,-2,-5,0,-5
20097,110000,88000,0,0,0,0,0,0,0,25349,1500,23849,0,26265,1400,24865,0,27045,1100,25945,0,27572,1000,26572
20098,50000,40000,0,0,0,0,0,0,0,43927,3927,40000,0,19234,1234,18000,0,18799,1000,17799,0,16412,1450,14962
20099,500000,400000,0,0,0,0,0,0,0,197284,8001,189283,0,199489,6701,192788,0,201484,6321,195163,0,204017,6401,197616
20100,60000,48000,0,0,0,0,0,1,2,25079,1100,23979,2,24380,0,24380,2,26022,2200,23822,2,26542,1100,25442
20101,40000,32000,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,-2,247,247,0,-1,0,0,0
20102,80000,64000,0,0,0,0,0,0,-2,2988,2988,0,-2,273,273,0,-2,0,0,0,-2,1542,1542,0
20103,80000,64000,0,0,0,0,0,1,-1,0,0,0,-1,0,0,0,-2,0,0,0,-2,7685,7685,0
20104,200000,160000,0,0,0,0,0,0,2,4629,1215,3414,0,14915,12000,2915,0,8523,4000,4523,0,5586,4978,608
20105,140000,112000,0,0,0,0,0,0,-1,487,487,0,-1,1011,1011,0,-1,524,0,524,0,1037,1000,37
20106,50000,40000,0,0,0,0,0,0,0,7545,1300,6245,0,8560,1300,7260,0,8730,460,8270,0,8791,350,8441
20107,140000,112000,0,0,0,0,0,0,0,28746,7000,21746,0,36395,8395,28000,0,46358,10546,35812,0,49946,4400,45546
20108,30000,24000,0,1,0,0,0,0,0,25373,1365,24008,0,23231,1663,21568,0,23913,5106,18807,0,21120,1050,20070
20109,260000,208000,0,0,0,0,0,0,2,60969,2800,58169,2,59400,0,59400,2,60315,2500,57815,0,63230,4000,59230
20110,50000,40000,0,1,0,0,0,0,0,42190,1613,40577,0,30683,1504,29179,0,29140,1200,27940,0,28986,1100,27886
20111,360000,288000,0,0,0,0,0,0,-1,22648,22674,-26,-1,19433,95,19338,0,16708,16790,-82,-1,24047,24283,-236
20112,340000,272000,0,0,0,0,0,0,0,169911,115000,54911,0,130718,5000,125718,0,131684,6000,125684,0,126223,10000,116223
20113,50000,40000,0,0,0,0,0,0,0,34617,2000,32617,0,35735,2000,33735,0,37154,2000,35154,0,38380,2000,36380
20114,20000,16000,0,0,0,1,1,0,0,0,0,0,-2,19132,19132,0,-1,19533,709,18824,0,20235,1027,19208
20115,60000,48000,0,1,0,0,0,0,2,60398,1744,58654,0,31194,1100,30094,0,30343,1074,29269,0,30427,1200,29227
20116,370000,296000,0,0,0,0,0,1,-2,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
20117,190000,152000,0,0,0,0,0,0,0,110884,5000,105884,0,111200,12028,99172,0,87619,5000,82619,0,92418,10418,82000
20118,50000,40000,0,1,0,0,0,0,0,49388,1192,48196,0,10275,1000,9275,0,9598,2000,7598,0,8382,1000,7382
20119,200000,160000,0,1,1,1,1,1,2,185410,8600,176810,0,189069,8300,180769,0,197736,13257,184479,0,183299,917,182382
20120,360000,288000,0,0,0,0,0,1,-2,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
20121,40000,32000,0,0,1,1,1,1,2,34021,4514,29507,2,33177,0,33177,2,33870,1378,32492,0,34537,1382,33155
20122,380000,304000,0,0,0,0,0,0,-1,10472,10472,0,-1,39993,39993,0,-1,25356,25356,0,-1,39772,39772,0
20123,360000,288000,0,0,0,0,0,0,2,3821,3828,-7,-1,2404,2000,404,0,319,319,0,-1,0,0,0
20124,420000,336000,0,0,0,0,0,0,-1,0,0,0,-1,11511,11511,0,-1,14916,14916,0,-1,15564,15564,0
20125,100000,80000,0,0,0,0,0,1,0,70844,3003,67841,0,63924,1910,62014,0,57326,2400,54926,0,59654,3300,56354
20126,20000,16000,0,0,0,0,0,1,2,1050,0,1050,2,1050,0,1050,3,1050,0,1050,3,1050,0,1050
20127,130000,104000,0,1,1,1,1,0,0,127622,5000,122622,0,129795,5000,124795,0,122416,5000,117416,0,124653,5000,119653
20128,100000,80000,0,0,0,0,0,1,2,58643,1500,57143,2,58589,1500,57089,2,62586,5600,56986,2,64519,3100,61419
20129,50000,40000,0,0,0,0,0,0,0,23203,1500,21703,0,18983,1100,17883,0,13466,1466,12000,0,18878,5556,13322
20130,50000,40000,0,0,0,0,0,1,0,12990,1202,11788,0,12793,452,12341,0,12686,460,12226,0,12980,504,12476
20131,170000,136000,0,0,0,0,0,0,-2,2698,2706,-8,-1,6951,6954,-3,-1,12753,7002,5751,0,12023,241,11782
20132,20000,16000,0,1,1,1,1,0,0,17594,1442,16152,0,18552,1400,17152,0,18522,370,18152,0,18900,378,18522
20133,230000,184000,0,0,0,0,0,0,0,172204,7726,164478,0,173045,5601,167444,0,176163,6100,170063,0,179625,6427,173198
20134,50000,40000,0,0,0,0,0,0,-1,1382,1382,0,-1,-118,0,-118,-1,13656,13925,-269,-1,13927,498,13429
20135,10000,8000,0,1,1,1,1,1,2,9212,1201,8011,0,9633,1062,8571,0,9550,254,9296,0,9334,288,9046
20136,150000,120000,0,0,0,0,0,1,-2,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
20137,500000,400000,0,0,0,0,0,0,-1,19502,19522,-20,-1,128406,128406,0,-1,-200,0,-200,-1,-200,0,-200
20138,70000,56000,0,0,0,0,0,0,-2,-25,0,-25,-2,-50,0,-50,-2,-25,0,-25,-2,475,500,-25
20139,280000,224000,0,0,0,0,0,0,-2,-10,0,-10,-2,-10,0,-10,-2,-10,0,-10,-2,-10,0,-10
20140,190000,152000,0,0,0,0,0,0,0,22117,2000,20117,0,23433,2010,21423,0,22173,1003,21170,0,22598,2007,20591
20141,150000,120000,0,1,1,1,1,0,0,145132,4875,140257,0,148054,4085,143969,0,146358,4113,142245,0,145253,4074,141179
20142,20000,16000,0,1,1,1,1,0,0,18051,1603,16448,0,18759,1311,17448,0,19132,684,18448,0,19684,860,18824
20143,180000,144000,0,0,0,0,0,0,0,137261,6382,130879,0,135904,5000,130904,0,127905,4649,123256,0,129465,5084,124381
20144,280000,224000,0,0,0,0,0,0,0,199490,10123,189367,0,181857,10001,171856,0,183324,6244,177080,0,177920,6315,171605
20145,290000,232000,0,0,0,0,0,0,-1,21036,11068,9968,0,17391,7600,9791,0,16348,3352,12996,0,-209051,6104,-215155
20146,200000,160000,0,0,0,0,0,0,2,1312,1312,0,-1,2404,2404,0,-1,3786,3786,0,-1,1916,1916,0
20147,250000,200000,0,0,0,0,0,0,-1,5354,5354,0,-1,167,167,0,-1,908,908,0,-1,0,0,0
20148,170000,136000,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0,-2,1015,1015,0,-1,0,0,0
20149,20000,16000,0,1,0,0,0,0,0,19117,1286,17831,0,11983,1000,10983,0,11626,987,10639,0,1970,39,1931
20150,20000,16000,0,0,0,0,0,1,2,4016,1000,3016,0,3282,100,3182,0,1814,1814,0,-1,2232,1000,1232
20151,210000,168000,0,0,0,0,0,1,0,173236,10007,163229,0,84302,5609,78693,0,25876,2000,23876,0,140066,151139,-11073
20152,130000,104000,0,0,0,0,0,1,0,59335,2140,57195,0,54668,1093,53575,0,22780,13706,9074,0,13417,500,12917
20153,100000,80000,0,0,0,0,0,0,0,42636,1028,41608,0,44728,3120,41608,0,49192,6218,42974,0,51391,4016,47375
20154,280000,224000,0,0,0,0,0,1,-1,6455,11,6444,2,544,5,539,0,0,0,0,0,4694,4694,0
20155,400000,320000,0,0,0,0,0,0,0,138235,10007,128228,0,136102,3601,132501,0,33340,22000,11340,0,63684,35802,27882
20156,130000,104000,0,0,0,0,0,0,0,37414,15430,21984,0,42816,12015,30801,0,43089,8020,35069,0,37101,1060,36041
20157,40000,32000,0,1,1,1,0,0,0,38224,1890,36334,0,37764,2000,35764,0,38029,1104,36925,0,32179,948,31231
20158,50000,40000,0,1,1,0,0,0,0,44016,2016,42000,0,43396,1796,41600,0,41470,1570,39900,0,48676,10000,38676
20159,240000,192000,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0,-2,690,690,0
20160,230000,184000,0,0,0,0,0,0,-2,1052,1052,0,-2,0,0,0,-2,1931,1931,0,-2,0,0,0
20161,190000,152000,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,-2,418,418,0,-1,964,964,0
20162,50000,40000,0,1,1,1,1,0,0,51402,2600,48802,0,49020,2500,46520,0,50679,3800,46879,0,51568,2200,49368
20163,110000,88000,0,1,1,1,1,0,0,100272,4800,95472,0,92615,4300,88315,0,92657,3600,89057,0,93364,3500,89864
20164,120000,96000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0
20165,160000,128000,0,0,0,0,0,1,3,836,0,836,2,836,836,0,-1,836,836,0,-1,836,836,0
20166,290000,232000,0,0,0,0,0,0,0,211610,7697,203913,0,214300,7657,206643,0,213834,7771,206063,0,217758,7870,209888
20167,350000,280000,0,0,0,0,0,0,-1,34034,34034,0,-1,1157,1157,0,-1,8584,8584,0,-1,2076,2076,0
20168,150000,120000,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
20169,190000,152000,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
20170,400000,320000,0,0,0,0,0,0,-1,96868,97353,-485,-1,33745,33913,-168,-1,5143,5168,-25,-1,1601,1611,-10
20171,640000,512000,0,0,0,0,0,0,-1,32110,32120,-10,-1,62649,34000,28649,0,63218,5037,58181,0,53151,0,53151
20172,60000,48000,0,0,0,0,0,0,-1,19453,19435,18,0,17912,1000,16912,0,18480,1000,17480,0,18848,1000,17848
20173,130000,104000,0,0,0,0,0,0,-1,6263,6279,-16,-1,24571,24516,55,0,18817,16,18801,0,13481,34,13447
20174,30000,24000,0,0,0,1,0,0,0,23114,23150,-36,-1,24727,2000,22727,-1,24192,0,24192,2,25905,2119,23786
20175,80000,64000,0,1,1,1,1,0,0,81619,3300,78319,0,80030,3100,76930,0,79434,2900,76534,0,81348,3200,78148
20176,200000,160000,0,0,0,0,0,0,0,32801,1306,31495,0,14664,3400,11264,0,17092,3000,14092,0,18820,2000,16820
20177,200000,160000,0,0,0,0,0,0,-1,0,0,0,-2,367,367,0,-1,-150,150,-300,-1,-150,0,-150
20178,30000,24000,0,0,0,0,0,0,0,9237,1361,7876,0,5881,5921,-40,-1,29083,23665,5418,0,23795,566,23229
20179,470000,376000,0,0,0,0,0,0,0,153743,9001,144742,0,146971,8001,138970,0,127546,5001,122545,0,129998,5001,124997
20180,230000,184000,0,0,0,0,0,0,0,52698,30000,22698,0,101007,50000,51007,0,103598,4691,98907,0,150430,50000,100430
20181,100000,80000,0,0,0,0,0,0,0,29798,3000,26798,0,31028,2028,29000,0,33544,3354,30190,0,35328,2328,33000
20182,30000,24000,0,1,1,1,1,0,0,28870,1774,27096,0,27806,1710,26096,0,25142,1046,24096,0,25667,1079,24588
20183,220000,176000,0,0,0,0,0,0,0,30415,13500,16915,0,28038,14000,14038,0,25669,13500,12169,0,16003,13500,2503
20184,200000,160000,0,0,0,0,0,0,2,1863,2253,-390,-1,390,0,390,2,390,390,0,-1,390,390,0
20185,50000,40000,0,1,0,0,0,1,0,50510,3700,46810,0,32177,0,32177,2,29530,1072,28458,0,29789,1500,28289
20186,20000,16000,0,0,0,0,0,1,0,13513,2743,10770,0,12999,0,12999,2,14456,1686,12770,0,16313,2089,14224
20187,100000,80000,0,1,1,1,1,0,0,90147,4101,86046,0,94425,6623,87802,0,92853,0,92853,2,93816,3503,90313
20188,50000,40000,0,1,1,1,1,1,2,44313,2200,42113,2,45286,2000,43286,2,44256,0,44256,2,47549,4000,43549
20189,90000,72000,0,0,0,0,0,0,0,16404,1600,14804,0,17424,1600,15824,0,18925,2100,16825,0,18483,0,18483
20190,60000,48000,0,0,0,0,0,1,2,35284,2900,32384,2,31602,0,31602,2,32221,1200,31021,0,30208,1409,28799
20191,310000,248000,0,0,0,0,0,0,0,40136,21890,18246,0,31242,15000,16242,0,18962,9481,9481,-1,9950,19900,-9950
20192,50000,40000,0,0,0,0,0,1,0,15057,13609,1448,0,19825,13327,6498,0,4264,250,4014,0,3690,1000,2690
20193,340000,272000,0,0,0,0,0,0,-2,353,359,-6,-2,5674,5674,0,-2,3344,3692,-348,-2,3406,3406,0
20194,170000,136000,0,0,0,0,0,0,-1,1362,1362,0,-1,1591,1591,0,-1,3524,3524,0,-1,8545,8545,0
20195,440000,352000,0,0,0,0,0,0,0,23713,29748,-6035,-1,25427,25448,-21,-1,21187,10015,11172,0,26486,14501,11985
20196,20000,16000,0,1,1,1,1,0,0,18506,0,18506,2,18802,900,17902,0,20199,1700,18499,0,19394,0,19394
20197,150000,120000,0,0,0,0,0,1,2,64813,7628,57185,2,63048,0,63048,2,120660,61923,58737,2,122762,4500,118262
20198,230000,184000,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
